village,month,method,method3,method2,place,hour,house,genus,species,Abdomen_status,number,Anopheles,id
Kimidougou,Juillet,OK,CSH,CSH,outdoor,22,3,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletoutdoor223AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,3,3,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletoutdoor33AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,0,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletindoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,1,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletindoor14AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,21,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor214AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,21,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor214AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,21,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor214AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,23,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletindoor234AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,23,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletindoor234AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,0,4,Anopheles,Angambiaesl,NA,4,ano,Kimi3_juilletindoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,0,4,Anopheles,Angambiaesl,NA,4,ano,Kimi3_juilletindoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,0,4,Anopheles,Angambiaesl,NA,4,ano,Kimi3_juilletindoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,0,4,Anopheles,Angambiaesl,NA,4,ano,Kimi3_juilletindoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,1,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletindoor14AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,1,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletindoor14AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,2,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletindoor24AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,3,4,Anopheles,Angambiaesl,NA,5,ano,Kimi3_juilletindoor34AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,3,4,Anopheles,Angambiaesl,NA,5,ano,Kimi3_juilletindoor34AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,3,4,Anopheles,Angambiaesl,NA,5,ano,Kimi3_juilletindoor34AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,3,4,Anopheles,Angambiaesl,NA,5,ano,Kimi3_juilletindoor34AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,3,4,Anopheles,Angambiaesl,NA,5,ano,Kimi3_juilletindoor34AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,23,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletindoor234AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,23,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletindoor234AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,0,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletindoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,0,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletindoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,20,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor204AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,20,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor204AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,20,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor204AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,21,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletindoor214AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,22,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletindoor224AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,23,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletindoor234AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,0,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,0,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,0,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,1,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletindoor14AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,2,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletindoor24AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,2,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletindoor24AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,3,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletindoor34AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,4,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor44AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,4,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor44AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,4,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletindoor44AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,indoor,5,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletindoor54AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,22,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletoutdoor224AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,22,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletoutdoor224AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,22,4,Anopheles,Angambiaesl,NA,3,ano,Kimi3_juilletoutdoor224AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,0,4,Anopheles,Angambiaesl,NA,4,ano,Kimi3_juilletoutdoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,0,4,Anopheles,Angambiaesl,NA,4,ano,Kimi3_juilletoutdoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,0,4,Anopheles,Angambiaesl,NA,4,ano,Kimi3_juilletoutdoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,0,4,Anopheles,Angambiaesl,NA,4,ano,Kimi3_juilletoutdoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,1,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletoutdoor14AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,2,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletoutdoor24AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,2,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletoutdoor24AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,20,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletoutdoor204AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,22,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletoutdoor224AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,23,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletoutdoor234AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,23,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletoutdoor234AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,0,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletoutdoor04AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,1,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletoutdoor14AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,1,4,Anopheles,Angambiaesl,NA,2,ano,Kimi3_juilletoutdoor14AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,2,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletoutdoor24AnophelesAngambiaesl
Kimidougou,Juillet,OK,CSH,CSH,outdoor,3,4,Anopheles,Angambiaesl,NA,1,ano,Kimi3_juilletoutdoor34AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor31AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor41AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor41AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,5,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor51AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,20,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor201AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,21,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor211AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,21,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor211AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor221AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor221AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor231AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutindoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutindoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutindoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,3,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor31AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutindoor41AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutindoor41AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutindoor41AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,4,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutindoor41AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,20,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor201AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,20,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor201AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,21,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor211AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor221AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,22,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor221AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,23,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor231AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,0,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,1,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor231AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Kimi4_aoutoutdoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Kimi4_aoutoutdoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Kimi4_aoutoutdoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Kimi4_aoutoutdoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Kimi4_aoutoutdoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Kimi4_aoutoutdoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,7,ano,Kimi4_aoutoutdoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor31AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Aedes,NA,NA,1,na,Kimi4_aoutoutdoor11AedesNA
Kimidougou,Aout,OK,CSH,CSH,outdoor,21,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor211AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,22,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor221AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,22,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor221AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,22,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor221AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor231AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor231AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutoutdoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutoutdoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutoutdoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor11AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,3,1,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor31AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,3,1,Anopheles,Anpharoensis,NA,1,ano,Kimi4_aoutoutdoor31AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor231AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor231AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor231AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,23,1,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor231AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,1,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor01AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutoutdoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutoutdoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutoutdoor21AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,2,1,Anopheles,Anpharoensis,NA,1,ano,Kimi4_aoutoutdoor21AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,21,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor212AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,22,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor222AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,23,2,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor232AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,23,2,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutindoor232AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,0,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor02AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,1,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor12AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,23,2,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutindoor232AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,23,2,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutindoor232AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,23,2,Anopheles,Angambiaesl,NA,3,ano,Kimi4_aoutindoor232AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,0,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor02AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,1,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor12AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,2,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor22AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,5,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor52AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,21,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor212AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,22,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutindoor222AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,indoor,21,2,Anopheles,Anpharoensis,NA,1,ano,Kimi4_aoutindoor212AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,21,2,Anopheles,Anpharoensis,NA,1,ano,Kimi4_aoutindoor212AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,22,2,Anopheles,Anpharoensis,NA,1,ano,Kimi4_aoutindoor222AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,0,2,Anopheles,Anpharoensis,NA,3,ano,Kimi4_aoutindoor02AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,0,2,Anopheles,Anpharoensis,NA,3,ano,Kimi4_aoutindoor02AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,0,2,Anopheles,Anpharoensis,NA,3,ano,Kimi4_aoutindoor02AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,1,2,Anopheles,Anpharoensis,NA,4,ano,Kimi4_aoutindoor12AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,1,2,Anopheles,Anpharoensis,NA,4,ano,Kimi4_aoutindoor12AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,1,2,Anopheles,Anpharoensis,NA,4,ano,Kimi4_aoutindoor12AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,1,2,Anopheles,Anpharoensis,NA,4,ano,Kimi4_aoutindoor12AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,2,2,Anopheles,Anpharoensis,NA,1,ano,Kimi4_aoutindoor22AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,indoor,3,2,Anopheles,Anpharoensis,NA,1,ano,Kimi4_aoutindoor32AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,outdoor,21,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor212AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,22,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor222AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor02AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,2,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor12AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,2,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor12AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,2,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor12AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,1,2,Anopheles,Angambiaesl,NA,4,ano,Kimi4_aoutoutdoor12AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,0,2,Anopheles,Anpharoensis,NA,1,ano,Kimi4_aoutoutdoor02AnophelesAnpharoensis
Kimidougou,Aout,OK,CSH,CSH,outdoor,20,2,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor202AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,20,2,Anopheles,Angambiaesl,NA,2,ano,Kimi4_aoutoutdoor202AnophelesAngambiaesl
Kimidougou,Aout,OK,CSH,CSH,outdoor,21,2,Anopheles,Angambiaesl,NA,1,ano,Kimi4_aoutoutdoor212AnophelesAngambiaesl
